video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count
_j9LdBlsuz4,18.20.02,DVD5月2日からリリース決定！ジョン・ヨンファ（CNBLUE）主演「恋するパッケージツアー～パリから始まる最高の恋～」,NBCUniversal Entertainment,1,2018-02-20T00:50:41.000Z,3789,172,3,5
_j2MiTRDkuY,18.09.02,台湾の吉野家【豪華朝定食】牛丼yosinoya,KENICHI ケニチ,26,2018-02-08T23:39:36.000Z,6998,144,30,13
_j2MiTRDkuY,18.09.02,台湾の吉野家【豪華朝定食】牛丼yosinoya,KENICHI ケニチ,26,2018-02-08T23:39:36.000Z,6998,144,30,13
_J2eN1LySWg,18.18.02,たった10分で子供も大好きハンバーグ丼！,ラブ川食堂,24,2018-02-17T10:00:02.000Z,36974,1340,69,179
_J2eN1LySWg,18.18.02,たった10分で子供も大好きハンバーグ丼！,ラブ川食堂,24,2018-02-17T10:00:02.000Z,36974,1341,69,179
_Ix0KcNcMqs,18.03.06,【大食い】総量5㎏超！濃厚！ 汁なし担々麺。麻辣肉味噌とクリーミーゴマだれが激ウマで追い飯も3合すすんじゃったよ！【ロシアン佐藤】【Russian Sato】,ロシアン佐藤『おなかがすいたらMONSTER!』,24,2018-06-02T11:00:06.000Z,107594,1707,140,223
_IW9VoUWqts,18.26.05,WANIMA「Everybody!!Tour」スペシャルダイジェスト映像,WANIMA,10,2018-05-25T11:00:03.000Z,54904,3427,26,364
_IW9VoUWqts,18.26.05,WANIMA「Everybody!!Tour」スペシャルダイジェスト映像,WANIMA,10,2018-05-25T11:00:03.000Z,54904,3427,26,364
_iVwxmIvA0Q,18.31.03,大阪杯　2018　競馬予想シミュレーション　by StarHorsePocket(SEGA),当たらない競馬予想,22,2018-03-30T13:53:39.000Z,14230,18,19,2
_iVwxmIvA0Q,18.31.03,大阪杯　2018　競馬予想シミュレーション　by StarHorsePocket(SEGA),当たらない競馬予想,22,2018-03-30T13:53:39.000Z,14230,18,19,2
_Is8HXoc6RI,18.21.03,バイキング  2018年03月20日  180320,kamokewlz,24,2018-03-20T05:26:46.000Z,21647,22,18,33
_iQhhfdDaZ4,18.03.03,【コメダ珈琲】シロノワールは飲み物説。シロノワール❤N.Y.チーズケーキを飲むように食べる※音量注意！【スイーツちゃんねるあんみつのおやつ】,スイーツちゃんねる あんみつ Sweets Channel Anmitsu,22,2018-03-02T12:05:49.000Z,13553,255,26,83
_IOmpirMlMg,18.04.05,【マンガ動画】 艦これ漫画: 多くの物語 79,マンガスーパー,22,2018-05-03T10:49:39.000Z,5748,29,4,4
_im_rWcJYiI,18.29.03,猫がお腹の上でふみふみ　甘えたかったのにずり落ちたW ♥♥猫との会話を楽しむ動画 Conversation with a talking cat,Afro Blue,15,2018-03-28T08:00:02.000Z,10516,694,4,71
_IIH0HjUCyY,18.10.02,【今日のいたずら】あの人から電話が… ケータイ貼り付け！#57,SUSHI☆BOYS,24,2018-02-09T10:00:05.000Z,95541,1089,82,110
_i-fHIpqWQQ,18.07.04,チワワの銀さん どーみてもう○こさんや おしゃべりペット,チワワの銀さん,15,2018-04-06T23:20:56.000Z,4706,311,2,24
_IDD8uwFhCo,18.31.03,【楽曲試聴】「∀NSWER（M@STER VERSION）」(歌：早坂美玲、森久保乃々、星輝子),ColumbiaMusicJp,10,2018-03-30T10:07:21.000Z,26886,1354,7,145
_ibnSridHa4,18.18.04,【15th WEEK】 翔平、安未＆至恩と曲作り！名曲誕生の予感…？,TERRACE HOUSE / テラスハウス,24,2018-04-17T11:44:24.000Z,92400,592,43,0
_IbGK_itH7c,18.18.04,【最終決戦】ラファエルVSガブリエル,Gabrielガブリエル,23,2018-04-17T08:48:51.000Z,40683,1844,131,375
_i0MjnTNW3w,18.26.03,Mont-d'Or Finds Out About Bobbin's Death - One Piece 829,3M OnePiece,1,2018-03-25T03:25:46.000Z,280943,818,65,166
_hrS8QqK_Rw,18.05.04,【公式】勇者ヨシヒコと魔王の城 第5話 （ドラマ24傑作選）,TVTOKYO,24,2018-04-04T08:00:03.000Z,109705,775,37,155
_HRhHxfQmyc,18.09.02,ワンピース 894 Full | One Piece,マンガソーダ,24,2018-02-08T06:09:48.000Z,71431,99,42,33
_hr9e4hxygc,18.23.04,尾崎世界観作詞・作曲FM802「栞」フルMVver.（FM802 × TSUTAYA ACCESS! キャンペーンソング）,FM802,10,2018-04-22T15:00:02.000Z,65610,7511,49,441
_hr9e4hxygc,18.24.04,尾崎世界観作詞・作曲FM802「栞」フルMVver.（FM802 × TSUTAYA ACCESS! キャンペーンソング）,FM802,10,2018-04-22T15:00:02.000Z,295879,21546,144,1223
_hr9e4hxygc,18.24.04,尾崎世界観作詞・作曲FM802「栞」フルMVver.（FM802 × TSUTAYA ACCESS! キャンペーンソング）,FM802,10,2018-04-22T15:00:02.000Z,295879,21546,144,1223
_HQzCGMDdx0,18.18.04,オーラの泉 Aura no izumi 오라의 샘 070104,Fixx Co,22,2018-04-17T14:04:32.000Z,12216,67,16,3
_H-pgD1R8Cs,18.10.06,[아라시] 너의 이름은/君の名は part3,10덕의아라시[嵐],24,2018-06-10T02:30:00.000Z,17578,370,0,29
_hMQe2U4c6w,18.17.02,The Chainsmokers - You Owe Me,ChainsmokersVEVO,10,2018-02-16T05:01:00.000Z,3934084,219005,10256,15846
_hI5Vqbi00s,18.30.04,ダウンタウンDX 2018年4月26日　180426,JaPan New,22,2018-04-26T14:32:27.000Z,36630,66,24,7
_hI5Vqbi00s,18.30.04,ダウンタウンDX 2018年4月26日　180426,JaPan New,22,2018-04-26T14:32:27.000Z,36630,66,24,7
_heYUGgbEwo,18.30.04,バイオハザード7 ルーカスの計画をクランシーがぶち壊す,バイオハザード気まぐれゲームCH,20,2018-04-29T09:39:54.000Z,141666,567,145,130
_hcqaI1JVq0,18.04.06,IFSC Climbing World Cup Hachioji 2018 - Bouldering - Finals - Men/Women,International Federation of Sport Climbing,17,2018-06-03T10:09:08.000Z,76788,592,28,49
_HB3yjOIp_I,18.15.05,新潟女児殺害事件　犯人公開　小林遼（こばやしはるか）容疑者２３歳,ちゃま ちゃま,22,2018-05-14T14:08:39.000Z,23788,29,51,209
_HB3yjOIp_I,18.15.05,新潟女児殺害事件　犯人公開　小林遼（こばやしはるか）容疑者２３歳,ちゃま ちゃま,22,2018-05-14T14:08:39.000Z,23788,29,51,209
_h6DBj1lAq4,18.21.03,懐かしの味！学校給食風カレーの作り方【kattyanneru】,kattyanneru/かっちゃんねる,26,2018-03-20T08:00:02.000Z,33013,1362,31,291
_GzsrdHawAQ,18.06.04,【衝撃】オバマ氏来日した真の目的は!!驚きの真実があった!!!,WORLD-CENTERED NEWS,22,2018-03-25T08:41:14.000Z,19941,33,43,6
_-gu6jeUTYk,18.09.02,2018.02.08 ナインティナイン岡村隆史のオールナイトニッポン,Shinya Radio,22,2018-02-08T18:14:39.000Z,14837,0,0,0
_-gu6jeUTYk,18.09.02,2018.02.08 ナインティナイン岡村隆史のオールナイトニッポン,Shinya Radio,22,2018-02-08T18:14:39.000Z,14837,0,0,0
_GMgqt9rw70,18.09.06,【公式】壮絶復讐劇、完結―最終回2時間SP！絶望の向こう側…6月14日（木）よる9時放送「モンテ・クリスト伯」30秒予告,フジテレビ番組動画,24,2018-06-08T01:55:57.000Z,51874,350,360,0
_GMgqt9rw70,18.09.06,【公式】壮絶復讐劇、完結―最終回2時間SP！絶望の向こう側…6月14日（木）よる9時放送「モンテ・クリスト伯」30秒予告,フジテレビ番組動画,24,2018-06-08T01:55:57.000Z,51874,350,360,0
_GI6hUYcM1o,18.16.03,平均台の1でも人はなんとか生活できる説(水)3/14【水曜日のダウンタウン】,Sunday Japan 2018,24,2018-03-14T23:53:54.000Z,496167,1101,393,558
_GI6hUYcM1o,18.16.03,平均台の1でも人はなんとか生活できる説(水)3/14【水曜日のダウンタウン】,Sunday Japan 2018,24,2018-03-14T23:53:54.000Z,496167,1101,393,558
_GI6hUYcM1o,18.17.03,平均台の1でも人はなんとか生活できる説(水)3/14【水曜日のダウンタウン】,Sunday Japan 2018,24,2018-03-14T23:53:54.000Z,863537,1774,585,796
_gBKh3iQTzg,18.20.02,小平奈緒のスタートが1秒も遅れた衝撃理由...平昌五輪スターターの奇妙な行動とは...,今日ヤバい話を聞いた,24,2018-02-19T20:36:41.000Z,6734,23,10,4
_gBKh3iQTzg,18.20.02,小平奈緒のスタートが1秒も遅れた衝撃理由...平昌五輪スターターの奇妙な行動とは...,今日ヤバい話を聞いた,24,2018-02-19T20:36:41.000Z,6734,23,10,4
_GAX7-_8EwM,18.07.03,180306(火)イチロー古巣復帰「50歳までは‥」大谷対戦熱望｜中村剛也 新戦力に負けじと‥｜青木宣親 地元凱旋 ／ プロ野球 ハイライト,NPB news 2,17,2018-03-06T16:07:10.000Z,46575,106,17,65
_gAb8vXq9uc,18.24.03,【衝撃】 存在が信じられない境界線５選,電撃ランキング,25,2018-03-23T10:00:10.000Z,192845,1445,115,446
_gAb8vXq9uc,18.24.03,【衝撃】 存在が信じられない境界線５選,電撃ランキング,25,2018-03-23T10:00:10.000Z,192845,1446,115,446
_FTphdeQlMo,18.31.05,個人的イチオシの『アユッチさん』にスゴイもの貰った話　ベイブレードバースト,LEOTOY / レオトイ,20,2018-05-31T09:23:01.000Z,42452,597,23,228
_FTphdeQlMo,18.31.05,個人的イチオシの『アユッチさん』にスゴイもの貰った話　ベイブレードバースト,LEOTOY / レオトイ,20,2018-05-31T09:23:01.000Z,42452,597,23,228
_FTphdeQlMo,18.01.06,個人的イチオシの『アユッチさん』にスゴイもの貰った話　ベイブレードバースト,LEOTOY / レオトイ,20,2018-05-31T09:23:01.000Z,52551,711,32,267
_FTphdeQlMo,18.01.06,個人的イチオシの『アユッチさん』にスゴイもの貰った話　ベイブレードバースト,LEOTOY / レオトイ,20,2018-05-31T09:23:01.000Z,52551,711,32,267
_FQfuEG9TjI,18.19.03,勝利の瞬間まで・羽生善治竜王VS豊島将之八段・2018年3月18日・第76期A級順位戦プレーオフ第4局【将棋】,将棋日本人のプライド,17,2018-03-18T15:08:39.000Z,8370,21,2,2
_FJxh1DUeUk,18.11.05,山口達也を芸能界追放した黒幕が本当に欲しいものがコレ！TOKIOの４人の記者会見は黒幕が書いたシナリオ通り！,チャンネルＭ,22,2018-05-10T14:34:36.000Z,10447,0,0,8
_Fg8tWDJYz8,18.25.04,「Hが下手でも…」神崎紗衣、“女子の悩み相談にアドバイスはいらない”という意見で男性陣と対立!?｜#50 永遠に交わらない男女の価値観♡｜指原莉乃＆ブラマヨの恋するサイテー男総選挙,AbemaTV公式 YouTube,24,2018-04-24T13:00:03.000Z,117257,199,39,107
_FfFmuwuLWU,18.12.05,バナナマンのバナナムーンGOLD 2018年05月11日 「星野 源」ゲスト(電話出演),RM ラジオ,22,2018-05-11T19:17:22.000Z,4321,25,7,1
_ffEoLRHyvc,18.28.05,ハニートースト2個！限界食いに挑戦！【咀嚼音トークありBGMなし】【スイーツちゃんねるあんみつのおやつ】,スイーツちゃんねる あんみつ Sweets Channel Anmitsu,22,2018-05-27T09:57:13.000Z,23884,412,47,93
_f4oWx_Dghs,18.04.05,【競馬予想】 NHKマイルカップ 2018 全頭診断,競馬少年ヨシヒサ,24,2018-05-03T16:37:17.000Z,5949,85,14,0
_F_qRp3Knr0,18.22.05,水溜りボンドカンタくんカット OCEAN TOKYO Harajuku,三科光平,22,2018-05-21T09:00:38.000Z,139355,2115,133,278
_F_qRp3Knr0,18.22.05,水溜りボンドカンタくんカット OCEAN TOKYO Harajuku,三科光平,22,2018-05-21T09:00:38.000Z,139355,2115,133,278
_ezD3KMhLfI,18.02.03,VS嵐 2018年3月1日 180301【トキオ松岡＆中村獅童とリアル間違い探し！松岡茉優が嵐にクレーム！？】,Kerri Hannah,22,2018-03-01T11:05:47.000Z,23867,60,13,14
_ezD3KMhLfI,18.02.03,VS嵐 2018年3月1日 180301【トキオ松岡＆中村獅童とリアル間違い探し！松岡茉優が嵐にクレーム！？】,Kerri Hannah,22,2018-03-01T11:05:47.000Z,23867,60,13,14
_ExaNn5CB08,18.06.04,勝手に食べていいの？お会計は？美味しいけど買い方が観光客にはわかりづらい立ち食い屋台！！,はるのハルハルちゃんねる,22,2018-04-05T11:00:02.000Z,19392,450,36,65
_ERiuw0dOkg,18.01.05,アンノーンは◯◯がある場所に大量発生する説!?ホエルコの飴確保って必要?【ポケモンGO】,やまだちゃんねる,20,2018-04-30T10:58:52.000Z,56185,806,70,147
_En8pStcdM4,18.14.06,鈴鹿詩子　雑談#8　攻略対象が末期腐女子１人しかいないギャルゲーを強制的にやらせる,鈴鹿詩子,24,2018-06-13T14:47:35.000Z,46910,2225,33,31
_EHSl43nLl0,18.16.02,それぞれの安らぎ‥,りりバイオレット,15,2018-02-15T09:23:42.000Z,22936,1089,14,345
_EHjDEtqy00,18.09.06,【きぬ×まあたそ】ダンスロボットダンス  踊ってみた【アホ面】,まあたそ,24,2018-06-08T10:15:01.000Z,384759,18519,311,1876
_EdMwf-ycbs,18.04.05,【大食い】栄久庵　かつ丼とうどんがとんでもない事に【デカ盛り】,大食いらすかる,17,2018-05-03T09:00:06.000Z,81793,926,150,146
_E4cdaRu5y4,18.09.02,Of Course Trump Wants to Throw Himself a Military Parade: The Daily Show,The Daily Show with Trevor Noah,23,2018-02-08T04:30:01.000Z,1348724,25030,997,2948
_dSjhGq-7Ao,18.22.03,ボールの投げ方：復活ルギア（最新版）【ポケモンＧＯ】,kissde girl,20,2018-03-21T06:38:24.000Z,8234,45,12,8
_dSjhGq-7Ao,18.22.03,ボールの投げ方：復活ルギア（最新版）【ポケモンＧＯ】,kissde girl,20,2018-03-21T06:38:24.000Z,8234,45,12,8
_dn_8RR3SyY,18.15.03,Hungry To Leave Power Games: Rex Tillerson,The Late Show with Stephen Colbert,24,2018-03-14T07:35:01.000Z,1053654,15412,366,1433
_dn_8RR3SyY,18.15.03,Hungry To Leave Power Games: Rex Tillerson,The Late Show with Stephen Colbert,24,2018-03-14T07:35:01.000Z,1053654,15412,366,1433
_dn_8RR3SyY,18.15.03,Hungry To Leave Power Games: Rex Tillerson,The Late Show with Stephen Colbert,24,2018-03-14T07:35:01.000Z,1053654,15412,366,1433
_dn_8RR3SyY,18.15.03,Hungry To Leave Power Games: Rex Tillerson,The Late Show with Stephen Colbert,24,2018-03-14T07:35:01.000Z,1053654,15412,366,1433
_DhRUhJVjcE,18.29.04,【激ムズミッション】寺井一択の寺やるっ！第178話【アナザーゴッドハーデス-奪われたZEUS ver. -】【BEAM ASAKURA】,ScooP!tv,24,2018-04-28T10:00:10.000Z,230227,1718,330,238
_DhRUhJVjcE,18.29.04,【激ムズミッション】寺井一択の寺やるっ！第178話【アナザーゴッドハーデス-奪われたZEUS ver. -】【BEAM ASAKURA】,ScooP!tv,24,2018-04-28T10:00:10.000Z,230227,1718,330,238
_DgZvEhT6N0,18.29.03,どうしても説明がつかない怖い動画6選,アシタノワダイ,25,2018-03-28T10:00:06.000Z,292603,1627,420,718
_DgZvEhT6N0,18.29.03,どうしても説明がつかない怖い動画6選,アシタノワダイ,25,2018-03-28T10:00:06.000Z,292603,1627,420,718
_d968nM8Zns,18.14.06,目標は教育バラエティ番組！？[天国と地獄in久米島　オフシーン#4],ハイサイ探偵団の休日,23,2018-06-13T11:00:05.000Z,26712,678,14,118
_czJk8cUxV0,18.12.02,KinKi　Kidsのブンブブーン 2018年2月11日,3y0nM,25,2018-02-11T07:08:56.000Z,23931,141,8,5
_CUX28t549E,18.31.05,サッカー8軍あるある その14 小学生にブチギレられた,ジェームズJ,20,2018-05-31T10:01:52.000Z,36689,545,24,241
_CUX28t549E,18.31.05,サッカー8軍あるある その14 小学生にブチギレられた,ジェームズJ,20,2018-05-31T10:01:52.000Z,36689,545,24,241
_cszF0F0DCQ,18.19.03,New Chapter Film #T,SMTOWN,10,2018-03-18T15:00:02.000Z,220252,28939,109,2525
_cszF0F0DCQ,18.19.03,New Chapter Film #T,SMTOWN,10,2018-03-18T15:00:02.000Z,220252,28939,109,2525
_CoR0PK0VZc,18.14.05,Roman Reigns vs Triple H - WWE Championship - WWE Wrestlemania 32,Wrestling TND,22,2018-05-13T16:45:00.000Z,1677737,9132,2017,576
_C1pZ0KL0MM,18.07.02,【月曜から夜ふかし】過激で有名な沖縄の成人式を調査,sentan,23,2018-02-05T17:30:00.000Z,60140,185,36,89
_C1pZ0KL0MM,18.07.02,【月曜から夜ふかし】過激で有名な沖縄の成人式を調査,sentan,23,2018-02-05T17:30:00.000Z,60140,185,36,89
_C1pZ0KL0MM,18.07.02,【月曜から夜ふかし】過激で有名な沖縄の成人式を調査,sentan,23,2018-02-05T17:30:00.000Z,60140,185,36,89
_C1pZ0KL0MM,18.07.02,【月曜から夜ふかし】過激で有名な沖縄の成人式を調査,sentan,23,2018-02-05T17:30:00.000Z,60140,185,36,89
_BNzjq1K-CE,18.04.06,"KABIT NI MISTER KAPATID MISMO NI MISIS. MISIS, PINA-RAID ANG LUNGGA NG DALAWA",Raffy Tulfo in Action,25,2018-06-03T14:00:22.000Z,282828,1901,199,886
_bGpKC1SON4,18.11.05,5月11日 大谷翔平 タイムリーツーベースヒット！ エンゼルス×ツインズ,メジャー速報HD,17,2018-05-11T03:11:50.000Z,217081,896,43,298
_BcYBFC6zfY,18.05.06,Ralph Breaks the Internet: Wreck-It Ralph 2 Official Trailer,Walt Disney Animation Studios,1,2018-06-04T16:00:03.000Z,2269711,76636,3689,17258
_BcYBFC6zfY,18.05.06,Ralph Breaks the Internet: Wreck-It Ralph 2 Official Trailer,Walt Disney Animation Studios,1,2018-06-04T16:00:03.000Z,2269711,76636,3689,17258
_bBLqfPbRuY,18.29.04,著作権侵害してたらまさかの本人登場,ラファオワ,17,2018-04-28T14:25:05.000Z,89024,7223,31,1340
_AYHwryh00c,18.11.03,Manchester United vs Liverpool 2-1 Highlights & Extended 2018,FootballHD,20,2018-03-10T17:25:52.000Z,729420,2253,309,234
_AYHwryh00c,18.11.03,Manchester United vs Liverpool 2-1 Highlights & Extended 2018,FootballHD,20,2018-03-10T17:25:52.000Z,729530,2253,309,234
_AuUDQkkt9I,18.03.03,【店が傾いてる？】1球500円のリアル沼パチンコで勝負した結果.. 【メダルゲーム】,つるなか,24,2018-03-02T09:00:03.000Z,130471,774,486,325
_AuUDQkkt9I,18.03.03,【店が傾いてる？】1球500円のリアル沼パチンコで勝負した結果.. 【メダルゲーム】,つるなか,24,2018-03-02T09:00:03.000Z,130471,774,486,325
_AqahSUvJlo,18.25.04,乃木坂46の新曲が話題に！日替わりポーズが社会現象に！［MAIチャン］,MAIチャン,24,2018-04-24T21:49:57.000Z,33538,275,33,80
_AOhD-gwAO4,18.15.02,B.LEAGUE 2017-18 SEASON 第19節｜BEST of TOUGH SHOT Weekly TOP5 presented by G-SHOCK　プロバスケ（Bリーグ）,B.LEAGUE,17,2018-02-15T02:42:32.000Z,7269,63,3,21
_AOhD-gwAO4,18.15.02,B.LEAGUE 2017-18 SEASON 第19節｜BEST of TOUGH SHOT Weekly TOP5 presented by G-SHOCK　プロバスケ（Bリーグ）,B.LEAGUE,17,2018-02-15T02:42:32.000Z,7269,63,3,21
_AlCCxs2oNs,18.22.02,Gaki No Tsukai   Batsu Game   No Laughing Enthusiastic Teachers Happy Boy With Latina Girls,just laughing,23,2018-02-22T00:56:15.000Z,2226,14,0,2
_aA8pZy_EZw,18.21.02,くるり - その線は水平線,くるり,10,2018-02-20T15:00:02.000Z,22004,1389,8,72
_aA8pZy_EZw,18.21.02,くるり - その線は水平線,くるり,10,2018-02-20T15:00:02.000Z,22004,1389,8,72
_aA8pZy_EZw,18.22.02,くるり - その線は水平線,くるり,10,2018-02-20T15:00:02.000Z,92407,3277,32,142
_a3SGdTfDBk,18.20.02,ぶらり散歩旅　網走流氷船「おーろら号」バイバイ～,さぼりｃｈ,19,2018-02-19T07:13:38.000Z,7793,208,22,59
_-9YVWH6YZI,18.16.03,Lemonade - Mili,Mili,10,2018-03-15T11:00:02.000Z,66801,5534,22,448
_9TlJBZGufs,18.20.03,Kakegurui Live Action Episode 10 (2018) [賭ケグルイ ドラマ - 賭ケグルイ 10話],Last Anime,1,2018-03-19T02:09:59.000Z,30376,240,27,99
_9LcrtAKTdw,18.25.05,内田監督が会見直後にとったある行動に批判殺到【日大アメフト反則タックル問題】5月23日,あんてな速報芸能,22,2018-05-24T11:23:13.000Z,325464,345,483,220
